,Name,total_area
518,dorsal hippocampal commissure,3491607.7
519,dorsal roots,1463097.07
520,epithalamus related,4945889.5
521,external capsule,4157636.6
522,external medullary lamina of the thalamus,881817.8
523,extrapyramidal fiber systems,806288.9
524,fasciculus retroflexus,1461134.89
525,fiber tracts,167622876.1
526,fimbria,11852543.1
527,fornix system,27366660.6
528,genu of corpus callosum,6429281.9
529,habenular commissure,404327.89999999997
530,hippocampal commissures,4051996.3
531,hypothalamus related,7004421.77
532,internal capsule,16303828.3
533,lateral forebrain bundle system,83056411.0
534,"lateral olfactory tract, body",2028445.5
535,"lateral olfactory tract, general",2028445.5
536,lateral ventricle,23386961.93
537,mammillary peduncle,81391.4
538,mammillary related,1438670.7
539,mammillotegmental tract,128744.1
540,mammillothalamic tract,971954.2
541,medial corticohypothalamic tract,43804.2
542,medial forebrain bundle,459761.54
543,medial forebrain bundle system,48423716.2
544,medial lemniscus,1463097.07
545,nigrostriatal tract,806288.9
546,oculomotor nerve,418807.3
547,olfactory nerve,4501422.2
548,optic chiasm,3061031.47
549,optic nerve,9660281.4
550,optic radiation,10923458.0
551,optic tract,4906937.66
552,postcommissural fornix,2619048.3
553,posterior commissure,418807.3
554,posteromedial visual area,3436366.9
555,"posteromedial visual area, layer 1",581370.2
556,"posteromedial visual area, layer 2/3",906908.4
557,"posteromedial visual area, layer 4",335675.2
558,"posteromedial visual area, layer 5",923598.9199999999
559,"posteromedial visual area, layer 6a",577682.1
560,"posteromedial visual area, layer 6b",111132.4
561,principal mammillary tract,256581.06
562,root,1824416751.0
563,stria medullaris,3080425.888
564,stria terminalis,2700341.32
565,subependymal zone,1042005.76
566,supra-callosal cerebral white matter,7136129.8
567,supraoptic commissures,160099.0
568,thalamus related,14770652.9
569,third ventricle,7941528.9397
570,ventral hippocampal commissure,560388.6
571,ventricular systems,31343819.3
